payment_id,latitude,longitude,town,country
198d52a3-8523-458c-8396-f4e8054970e2,57.14369,-1.08593,Southsea,GB
88e09bcf-591d-4960-8c83-38b99c16a794,52.68333,-1.47217,Great Wyrley,GB
36d68bf8-0d9d-4693-b0bb-0c9fd2318a8c,50.75767,-2.52398,High Wycombe,GB
4d054b2d-59b8-41e3-926c-5698b4029078,51.26,-1.99421,Chapletown,GB
b01c9cd0-994d-48dd-a205-03959acd4131,51.39148,-1.29772,Lower Earley,GB
2ce10ee1-ba7e-46ae-bda3-cb3860257227,51.42708,-3.05,Inverness,GB
3367b4a4-ead3-47ff-85aa-c33fd5579547,50.11861,-1.99421,Belper,GB
bcbe9680-a0a3-49c0-b39d-bd6125eda193,52.41667,-4.22398,Surbiton,GB
3b324339-d57d-4c28-941c-1c2d8e615096,53.00974,0.30367,Southsea,GB
5933783b-97e7-42ad-851e-faa3c15b83c7,51.65,-1.5443,Cowes,GB
a2e4a914-6e70-446e-a370-ad765aed3eaa,51.26,-3.05814,Exeter,GB
750908ea-24e4-4040-b5cf-8c16767800d7,53.7446,-2.68758,Lancing,GB
3fd3a512-6745-4d84-a58f-a104d023636e,53.49389,-1.08593,Clacton-on-Sea,GB
ccf9a915-af1d-46d9-9856-bf52bff5c671,53.49389,-1.06667,Poulton-le-Fylde,GB
05480762-bf15-4437-bc30-a57363752564,52.41667,-0.76667,East Dereham,GB
702c0f83-e928-4a59-8bc5-d4361cab9743,53.83333,-0.2,Exeter,GB
6a430a6e-62d9-4b18-ae11-ef05b0eb5792,51.42708,-4.21376,Poulton-le-Fylde,GB
9b40dba4-f135-49f0-acd9-122f1db9f767,52.68333,-2.68758,Viewpark,GB
5c30c855-f108-418c-8ace-44b6518b0cf9,50.7236,1.15597,Inverness,GB
72abfdc6-cfb8-470f-916b-b6dc8bcc4e7b,51.84819,0.30367,Lymington,GB
b7ac3b2b-265d-4965-84c4-6ac9637652da,52.48173,-0.76667,Devizes,GB
bd16eb83-fb1d-4542-8fa5-e7b38ae48185,51.42708,-1.99421,Belper,GB
d4a4fe7b-8d6d-437d-a30b-66094bf9e510,51.40148,-1.29772,Westbury,GB
c230ba91-b97d-484a-aa61-4b9567ee5f10,50.76306,0.75,Hartley,GB
75472218-433a-4587-bec8-35e9d85dc2fa,51.62907,-2.52398,Selby,GB
053c7800-d720-4488-b76b-4ebd2e8c0165,51.62907,-2.52398,Rhosllanerchrugog,GB
a994b3b0-ffb8-43be-9e21-13abd3bbace4,50.11861,-1.48119,High Wycombe,GB
765d9f30-7443-4a67-a3af-7bfd8ce74223,53.0233,-0.29825,Rhosllanerchrugog,GB
426f6131-9653-47be-a603-bbcfaddf6c9a,51.65,-0.36053,Selby,GB
d8a90e86-a4ca-463c-a787-ce0e0a95e844,51.39323,-2.68758,Blackpool,GB
fb9fd72c-7ed6-4d97-96cf-6bb35a47d69c,52.41667,-5.53715,Clacton-on-Sea,GB
295b1e94-1c7f-429c-8583-db5b27d200a3,51.64316,-3.05814,Lymington,GB
1e24c840-edd6-462c-a1cb-d97da18eefcb,51.65,-0.91979,Lower Earley,GB
f41e5248-e8f7-4993-816e-b9580d06f881,52.48173,0.93333,High Wycombe,GB
cae1bbb2-d866-4b29-a095-c4a8b4fbb827,55.82885,-0.2,Rutherglen,GB
4b46b4fe-987d-4563-9123-46968948065c,52.48173,-0.29825,Hartley,GB
bf6014fc-5ad4-4da6-9029-ed2a58adaafc,50.7236,-2.09814,Lancing,GB
ee1e69ca-f90d-4dce-a145-7801431f1067,51.62907,1.15597,Barnet,GB
345fba96-70a2-4fc5-8e38-1a8673c171f8,53.81667,-4.21376,Mexborough,GB
78fa459f-1703-4c85-a6ef-adc97ae7ee0a,51.35084,-4.22398,Kingston upon Hull,GB
3d133298-62a5-4696-baea-8b05b555d8e1,52.68333,0.30367,Arbroath,GB
af80882d-845a-4558-8091-8b4889be607a,52.66277,-1.08593,Mexborough,GB
e2a7e69f-011e-416c-9b95-a2592c1899cd,50.79205,-2.98333,Barnet,GB
f33b621b-7b6c-4568-a10f-10ca500fee94,50.82882,-0.32247,Surbiton,GB
69154729-b580-46e3-9b7f-775aa8ca7348,52.68333,-2.01111,Walton-on-the-Naze,GB
2a428a76-7023-412a-ba2d-7f0f220e04dc,53.81667,-1.32471,Brierley Hill,GB
cbdb0847-bf34-492b-8581-6b42a2b91730,51.62907,-3.52751,Surbiton,GB
7aca737e-3aba-4d3e-80ed-f65084607d11,57.14369,-0.2,Devizes,GB
79d62d8b-25a4-4361-9021-fdf5d284968f,51.84819,-0.36053,Lancing,GB
4134cc11-d6b7-4160-aef8-101d14ee3983,51.84819,-1.29772,Rutherglen,GB
af84628d-ece1-444a-91fc-866e00163a8a,57.14369,-0.91979,Penzance,GB
dba0b2bf-8f98-4060-8f9f-7e6bdb7a1c96,51.40148,-1.29772,Aberdeen,GB
821e38c6-a32f-461f-87a2-f0d6cf5cd2ef,53.19146,-3.52751,Devizes,GB
6410bcf2-0e33-4ea5-b15a-573f85a91118,56.56317,-3.05814,High Wycombe,GB
50e7512d-ba33-495a-b79c-4d7adc2e5aaa,53.0233,-1.08593,Barnet,GB
0f425148-9546-4665-9997-6fe9de4fd663,50.76306,0.30367,Rutherglen,GB
5148ca05-e853-44ed-b5af-c06b771d674d,50.75767,-3.52751,Arbroath,GB
1e4f6760-08e4-4a2f-b4e2-f5d0f0cc4479,50.7236,-2.68758,Selby,GB
4e538502-899e-4fa6-b045-53437b6d056b,53.00974,-1.06667,Mexborough,GB
8d1a704d-b10b-43cc-9571-fc0b34e49308,50.79205,-0.2,Lower Earley,GB
c0da9d41-0bd8-4dae-bd2d-23733d5e69d1,53.7446,1.26738,Barnet,GB
afb0e17d-4768-4123-b761-5c8e4193c610,51.39148,-0.32247,Exeter,GB
13386804-c2a5-4c0b-900e-9637b0fe697e,53.7446,-2.09814,Aberdeen,GB
eb2f1afa-ab3d-4704-8dea-82d53088cb0a,53.0233,-2.68758,Selby,GB
466d4759-a89d-4b1a-8e6e-0c8a20041ff0,51.65,-0.91979,Penzance,GB
f9038c8d-fec8-47a4-98ba-198b339e3520,51.35084,-0.32247,Westbury,GB
686d60f0-e8af-4b0a-8996-ad940cce343a,52.41667,-2.09814,Thetford,GB
c53df23d-a31e-48c8-91af-2385d1f9b135,53.19146,-0.2,High Wycombe,GB
36c9680b-9add-40a9-b0ba-4f456a05d032,51.39323,-2.01111,Strood,GB
fb2fe403-1b1b-47db-9ed4-859bd3d3ba09,51.26,-2.09814,East Dereham,GB
9d42d95c-9504-4d0e-be5a-635ec3dc478a,51.64316,-2.1875,Bushey,GB
b08b5a63-a3a0-4ee3-b3f2-7583a0e5de5f,51.65,-0.29825,Brierley Hill,GB
a076f909-f917-45f9-bb55-a270f3574e90,51.78967,-2.58736,Clacton-on-Sea,GB
393cb77d-22e5-4908-b35a-40dd2a122ce8,52.66277,-0.36053,Selby,GB
28ecaa31-353b-47f6-b2ab-b2639df44d7d,51.64316,-1.48119,Lancing,GB
b9f49b6e-90e1-49c3-8b27-b4182fcc37b7,50.79205,-2.09814,Winsford,GB
6458b727-7a6a-4c1b-8a64-75e7127ea9a4,52.66277,-0.74934,Lancing,GB
15bc6605-a6e2-4d54-ae06-1c296a6c25e1,51.42708,0.93333,Thetford,GB
3c70985b-9f50-49db-9654-0f7e253bb717,53.19146,0.30367,Exeter,GB
889fe236-2688-4bb8-b0ef-5d2b2034e0c3,50.7236,-2.12139,Great Wyrley,GB
ae4be292-7a84-4609-b0cc-65f7d99baa73,53.38333,-1.99421,East Dereham,GB
89d1c05b-fdb2-4e00-892d-f01062045297,55.82885,-0.29825,Viewpark,GB
75fd55d8-a72f-426b-8390-9160a3f7f73f,52.66277,-3.05814,Walton-on-the-Naze,GB
2c6a8dfc-d6d7-466d-a81b-d4ef0cd03d43,52.68333,-2.01111,Winsford,GB
cf300753-52eb-4a22-b23c-7ef5ad88248b,52.41667,-3.05814,Hartley,GB
1d1a201d-2440-4cf8-ad0f-2ce00b9aab1a,57.47908,-2.58736,Strood,GB
81d4fbf9-d1af-49bf-ab8f-ff02f6ebfb40,51.64316,-4.0573,Aberdeen,GB
ae51c253-bd44-4ae7-bd39-2c6990cd7ad4,51.78967,1.15597,Southsea,GB
4b182775-bd56-4279-9c18-9bcce816ed81,52.66277,-4.22398,Blackpool,GB
4e4bd0fc-8abb-4fd8-aa3b-04a4bad39621,51.35084,-2.98333,Rutherglen,GB
a05745c6-1456-444a-b0d4-1e02597e033d,50.76306,-2.52398,Thetford,GB
7e834e8e-1fdd-422b-be23-c7501b227b9c,55.82885,-4.0573,Viewpark,GB
b9e1c0aa-43f3-4f8d-bfbd-ba3dc92c0fa3,51.38673,-2.1875,Inverness,GB
504c151e-5e4a-44f6-ae51-a2ee98a908d4,51.65,-0.33525,Mexborough,GB
12b58812-1166-4928-bb5d-231dffc6f075,55.82737,-3.52751,Cowes,GB
88277f88-d706-468f-aeb0-1f3251c8b9f0,50.7236,0.75,Southsea,GB
ea474998-6570-40ff-9845-6f1aeb56c171,55.82737,0.93333,Aberdeen,GB
d0d325ba-0401-4faf-be55-b95933aaab6c,53.19146,-2.12139,Great Wyrley,GB
e0762565-a2b7-475b-89f4-345b00defad2,50.82882,-1.32471,Brierley Hill,GB
99bd2ed2-2696-4f41-9eb6-23684b1a37e2,57.47908,-1.08593,Mexborough,GB
03edd007-3bee-4327-9405-40a67fda0c91,50.76306,-0.76667,Surbiton,GB
27e91fae-0a4b-4cae-adca-e0ccb4b1f54a,50.79205,-0.36053,Southsea,GB
e6178263-4c7b-4029-8269-395b36eeb251,52.41667,-0.2,Southsea,GB
db44923a-9434-4d7f-930f-c51ec58fab2d,53.46506,0.47713,Blackpool,GB
511d1395-e645-4ded-a842-ae2b4962239f,53.0233,1.26738,High Wycombe,GB
13318cdf-0204-4cd2-aa3c-357f877266a8,55.82885,0.47713,Rutherglen,GB
0a06e46d-a5ec-432e-b3e4-e219cb5c0030,53.38333,0.93333,Gainsborough,GB
afd506d0-305e-498e-93cb-22e2dee313d2,51.84819,-2.98333,Gainsborough,GB
82aab82c-67ca-443f-ab43-33104728bec7,51.40148,-1.5443,Leyland,GB
0845d16d-7af2-4578-a055-069acfc50fbe,52.41667,-5.53715,Exeter,GB
37bc7b20-0669-4ebd-b269-fdc64d2b6e73,51.39323,-3.52751,Newbury,GB
d641eda1-6179-4b56-b0ce-d23aed09d53f,53.46506,-1.32471,Inverness,GB
9cf78e88-bdc2-4c1e-9f91-3c86e3bb0b72,51.84819,-5.53715,Brierley Hill,GB
f2252a5d-c5cf-47ee-b37b-27c29c176137,55.82737,-2.98333,Poulton-le-Fylde,GB
55c7a54b-5431-46cf-b5fb-81ff6244470a,50.11861,-0.33525,Belper,GB
12ab4b17-f47d-459f-ba7e-6786371d7838,52.68333,-5.53715,East Dereham,GB
92e5434b-fed8-4b3a-b7e0-b4c33328d3d0,53.7446,-2.09814,Hartley,GB
902015b7-64c0-4dc1-9693-b196f0df7cc6,53.78333,-0.36053,East Dereham,GB
6780f373-2897-4194-9867-af6c4f5a2b88,51.42708,-1.32471,Thetford,GB
907f771c-f93e-4e32-a192-9af8be066ee6,51.39148,-2.01111,Penzance,GB
e6b6b1f9-30d4-400a-9f6d-86faef650de1,52.68333,-1.48119,Devizes,GB
8e50b392-a260-448a-ac2f-d727c0931b7f,51.62907,-2.68758,Leyland,GB
f592e368-6a72-417c-aaad-a343e88a2fbd,57.14369,-1.48119,Blackpool,GB
8bb9b1e6-323d-4c27-a3cb-9c5e27972fe6,53.81667,-0.36053,Rhosllanerchrugog,GB
483c0471-68b1-4a55-9acc-4936cddd963c,52.68333,-1.08593,Selby,GB
fc503b9b-1842-4e67-95ab-ec04efd33679,53.19146,1.15597,Mexborough,GB
ee881187-3017-4c06-aa33-7b4c688e6a6f,50.75767,-1.29772,Gainsborough,GB
ff3d91af-adfa-4375-aea0-e8f63b193d52,55.82885,-1.47217,Exeter,GB
10efa623-a429-4c90-a2ca-2fbecf2b4f6e,51.64316,-0.33525,Southsea,GB
f68d0270-7ee4-4e68-b2e3-82f9e174610d,53.83333,-2.12139,Thetford,GB
1c7de66b-89c4-496a-bcd4-fb9da77a5743,51.64316,1.26738,Lymington,GB
a1fe5e34-e730-4654-a062-3f4e133fb35b,53.7446,0.30367,Viewpark,GB
240278b3-57d0-4677-a6d6-3d282c191fb2,51.78967,-4.0573,Bushey,GB
c3b68ca6-9da8-4368-b6e2-97f2a7b6f76a,51.84819,-0.29825,Inverness,GB
11c7adc2-000a-4dd2-bd99-31ed1052cda6,51.62907,-4.0573,Lower Earley,GB
e7d40390-4922-4273-ae9e-c9725985a3ec,56.56317,-2.09814,Exeter,GB
2a7a5611-fa5e-460e-b283-406ef6e39136,50.79205,-0.32247,Winsford,GB
ac5efa01-f35f-4134-aa14-da415cf2d848,50.11861,-0.29825,East Dereham,GB
007bcb4c-601e-4ebd-8cc3-b1f95c092e3b,51.39323,-0.36053,Gainsborough,GB
373d6bec-457e-43ca-983f-3b66135263a9,51.42708,-0.76667,Hartley,GB
95e276a7-ac1c-405a-a0cf-78673ca85db3,51.78967,-1.48119,Hartley,GB
125a8743-5ab0-4e6d-9e00-aba99a2b6d35,50.75767,-0.74934,Mexborough,GB
da5328b5-2d02-447c-bcb1-6e77553f1fdd,50.82882,-2.1875,Kingston upon Hull,GB
f0173945-7074-47b0-b734-0f026376fbaf,51.39148,-2.1875,Chapletown,GB
918025cd-d184-4f3d-a222-0bd120f2c472,53.00974,-2.1875,Rhosllanerchrugog,GB
ce5eb237-2903-4ed5-bd61-1ffa76d34523,51.35084,-2.01111,Exeter,GB
cb5a3971-353d-4b2a-8d82-d3961ad3f5a1,51.39323,-1.29772,Bushey,GB
855f8607-bbc3-459f-b7e0-35c9ab3e8915,51.39148,-1.06667,Selby,GB
e92fed92-b225-442f-9a7a-b97c7e3756b8,51.39148,-1.08593,Chapletown,GB
c1040a89-4fc1-4dc1-91fa-917672320062,53.19146,-2.01111,Hartley,GB
aa983c26-da66-4e71-bf42-79c6db01650d,52.41667,-0.2,Barnet,GB
b73f7dfe-9bd4-4a24-8e55-c0cae18cd4ff,55.82885,-1.5443,Blackpool,GB
a16c28f2-4e78-42b9-8a58-c4167af0aa75,50.76306,0.47713,Leyland,GB
2f48fabf-1f08-4f5a-89d3-9ea78605e302,51.78967,-2.09814,Blackpool,GB
d01a4970-4130-4fa7-9f34-809243ae8145,51.65,-2.68758,Gainsborough,GB
fe13fec4-9bcf-4104-be02-1cbf710c4acf,50.76306,-0.33525,Westbury,GB
5e60fc9d-6add-4371-9953-ab636455dcd8,53.78333,-0.32247,Gainsborough,GB
7f08a6e2-30c8-4e38-8f74-8fbd87b5a00b,50.75767,-2.12139,Great Wyrley,GB
e4b3d430-f9a2-4ce7-b0c9-88c2a6dbe252,51.65,0.47713,Newbury,GB
8d4fae05-c071-4ca9-a91f-a5a18dcf7455,52.68333,-2.98333,Thetford,GB
fbbaab1a-beea-43ee-a0eb-2f5215fcc968,53.00974,-1.29772,Surbiton,GB
aed208b0-cd0d-49c1-948e-67d0cf7c69db,51.39148,1.15597,Lower Earley,GB
7e1ea585-db72-4c27-8521-fc617f0d5491,57.14369,-4.22398,Walton-on-the-Naze,GB
a4ceb9f8-9bca-48bd-b9de-8824325e2008,53.78333,-2.52398,Penzance,GB
6d763749-8f7b-411e-9d9f-1e9128dd3f6f,57.47908,-1.48119,Penzance,GB
121677e8-a54b-44c7-b62b-a992914880ba,50.7236,0.75,Westbury,GB
8bbc576d-ffd8-40ef-b94c-3416be051a84,53.69786,-1.99421,Aberdeen,GB
5d933dd8-4c2b-4ecc-939b-75a45ca98774,53.78333,-4.21376,Blackpool,GB
0f2610ec-0e4c-4c9f-bc19-2e68f8ae3f60,53.00974,0.93333,Inverness,GB
32924566-420f-4110-8bf5-9a63ca079271,50.7236,-1.48119,Strood,GB
69eaaf73-ec09-4fb4-a358-937cb4be1510,51.38673,-4.0573,Lancing,GB
e8f6140a-cf8f-4924-90d1-2201a00e812c,56.56317,-1.5443,Blackpool,GB
6cd5b988-74f3-436d-816f-ba0307884171,52.68333,-5.53715,Clacton-on-Sea,GB
fa19cf9d-7fa5-42e1-8dec-d0a3335b5477,50.75767,-0.2,Arbroath,GB
67ee66b2-8756-47ea-9cab-9f01c70697b4,50.75767,-1.99421,Walton-on-the-Naze,GB
9dcacf27-3250-4df1-8580-69f3adaf2b01,51.40148,-4.21376,Lower Earley,GB
e6e2d460-1ba8-4ce5-a7d8-9bc7f059bb79,52.41667,-1.06667,Southsea,GB
452eab94-2a33-4f23-aacd-f113737654bf,50.75767,-1.47217,Viewpark,GB
dd44c88b-501e-48f2-9c91-a35755c441b9,55.82737,-1.99421,Kingston upon Hull,GB
4105dd5a-472b-4b61-a8d6-bc9369e1a93b,51.39148,-2.68758,Exeter,GB
68a4ce6c-d4c5-4895-aaf7-b91bd71894a3,50.76306,-1.06667,Lower Earley,GB
59654cf9-229f-4a1d-b092-324b4acdb76f,51.40148,-2.68758,Devizes,GB
e9e5394c-c3ea-435e-87b9-afd45cef3685,56.56317,1.26738,Inverness,GB
fa41db76-31ee-4cea-a691-40fa10034db4,51.42708,-1.06667,Barnet,GB
b929ac5e-4cb6-413f-ba82-ff422a3f6a9d,51.26,-1.48119,High Wycombe,GB
341c607f-3843-4d15-b6ae-fb83c1fa1cbd,51.64316,0.30367,Barnet,GB
e33cc0f4-c955-4d50-ab4d-5701e00c5ae7,50.7236,-2.68758,Leyland,GB
62772ebe-01dc-47fc-8145-af17873205d9,50.11861,-1.99421,Viewpark,GB
cbb8f169-888b-41c5-84eb-bf14ffd4fe85,53.78333,-1.29772,Thetford,GB
88ae82bd-ffd4-40a5-9ebe-8235920538a7,57.14369,-4.22398,Surbiton,GB
8f442b51-d181-4305-8ee2-2fdf160021bc,57.47908,-1.99421,Lower Earley,GB
6c0374c5-d4b3-409a-a584-cad56c632aa4,53.7446,-4.21376,High Wycombe,GB
ddf648d1-65e9-4095-ac74-cfa7ee46c069,50.7236,-3.05814,Viewpark,GB
a7017075-9baf-49c5-baf4-08ffe5bfb9a3,51.64316,-0.32247,Walton-on-the-Naze,GB
0b95959a-fa94-43a4-9a79-da49a17529a6,53.7446,-0.36053,Inverness,GB
4045640d-7cfb-4520-bccd-24e7ceb2a2c6,53.19146,-2.1875,Brierley Hill,GB
633a6f3d-b040-4007-9974-635a61500a06,57.14369,-0.32247,Southsea,GB
fc8c7ea7-abd0-48db-ae56-8f7f18dde6ca,51.84819,-2.12139,Southsea,GB
a99bd995-408b-4745-aed6-b3a7255d219f,53.0233,-1.06667,High Wycombe,GB
66e5edec-f2f1-4d1a-ac5b-8ec9ee9e09e9,56.56317,-4.0573,Clacton-on-Sea,GB
35f2a98d-02be-40d6-8f15-b71d61421bd8,51.39148,-1.08593,Aberdeen,GB
6a6dba2c-8dca-4da2-9419-a5f563163ec6,57.14369,-2.09814,Barnet,GB
09c8d50b-728f-45d7-8583-e98ca6150b9a,53.00974,-1.29772,Kingston upon Hull,GB
6566e464-cf5b-422f-a6d1-b965d6cdb92e,51.78967,-2.12139,Lymington,GB
e40fec92-a804-456d-b9d3-9c2c8abd52ca,53.19146,-2.58736,Aberdeen,GB
71b8d65b-c5e4-4448-be9c-e962ff5b63c9,53.19146,-0.36053,Chapletown,GB
35c89f0e-76dc-421d-8955-9d03870f82c9,50.11861,-1.06667,Rutherglen,GB
66b59e19-16ec-4f8e-b5be-424776841644,55.82885,1.15597,Gainsborough,GB
e0637173-86b8-488b-a25e-190d40dd8aeb,53.83333,-0.33525,Newbury,GB
ced44715-6ab0-46ba-94d2-3ac7d41e96c2,51.42708,-2.01111,Clacton-on-Sea,GB
0021b43d-5481-4dc9-b673-d617efa68021,51.84819,1.15597,Mexborough,GB
96a7894f-c714-4070-a0a3-793ce7bf8e05,50.75767,-0.32247,Mexborough,GB
34b93e3b-e03a-45e0-89e1-6dfd925c59ee,53.81667,-3.52751,Gainsborough,GB
85b2dcf7-2524-44a1-bf17-3c2df646bf34,52.66277,0.47713,Aberdeen,GB
ef010160-ee59-474f-bdf6-55a9ecb04697,52.66277,-3.52751,Hartley,GB
87d2d040-f039-4f67-8955-923c8dd7a261,50.11861,1.26738,Westbury,GB
530c2b69-a681-4fe3-8afd-2b7244fbbe2c,56.56317,-0.74934,Lymington,GB
bd3e0cf2-3d6b-462e-a1ab-1bd2fac1fa1e,50.75767,-5.53715,Barnet,GB
8ab2b78a-f7b6-4806-b54d-91e0511f83d6,51.64316,-3.05,Hartley,GB
785e3f5e-baca-4deb-b3f9-1172f647f7d3,51.65,-1.29772,Winsford,GB
ee7172be-2ba8-49e6-97ca-b4818b165e06,53.81667,-2.58736,Devizes,GB
dab79698-699f-4e5b-ad8b-ddf080a3e70a,50.82882,-4.22398,Strood,GB
79a13436-845d-4216-b260-640340779a81,57.14369,-0.36053,Chapletown,GB
a563b058-c85d-476d-b41e-67885eca5374,56.56317,-1.47217,Barnet,GB
bcc4787e-5b3c-4eea-a19e-23250d58b129,51.39148,-1.06667,Selby,GB
09911771-16b3-4440-b3af-422db48d9899,51.35084,-0.91979,Devizes,GB
dde6f254-9f29-45be-94c1-d001a517ba65,53.83333,1.26738,Barnet,GB
ada72b45-a007-47c2-a0fc-bf208c867f06,53.38333,-0.91979,Winsford,GB
3d002832-8445-420b-b7fc-9a6eec49f1c4,53.7446,-2.09814,Winsford,GB
c59e785e-ad9b-4b98-abaf-5a39042a9685,51.38673,-3.52751,Chapletown,GB
4c1d314d-fd7e-43a1-bbff-1597d430d364,50.75767,-0.2,Penzance,GB
bddcc561-6102-47e0-aba5-ef65a2ba1ae1,51.38673,-3.05,Inverness,GB
8c16741c-6e73-41b2-a5be-e0b29959e967,53.00974,-0.33525,Thetford,GB
4b1ea04f-1b4e-4ac9-a82f-2d6d31c0a407,53.19146,-2.01111,Surbiton,GB
fd193025-787a-49f4-aa84-06c78c61306d,51.62907,-0.91979,Great Wyrley,GB
d235a26e-2a21-442a-ba7e-aeba51793cde,56.56317,1.15597,Gainsborough,GB
abb2e5ca-18e4-4337-8890-a7d249a6a6c6,52.41667,0.47713,Lancing,GB
467ecfd6-bf41-48cc-bd8f-a504ef35ffb9,50.82882,-0.91979,Lower Earley,GB
d7e27472-0535-48e7-b672-4c53e6d56844,51.42708,-1.06667,Rutherglen,GB
ff1e8b3e-bdfa-4736-a48f-41040d4aed0c,51.64316,-2.58736,Aberdeen,GB
6234c7bc-098a-4370-84b8-e31dc1b898df,53.19146,-0.76667,Rhosllanerchrugog,GB
3524ddad-1fce-4561-8e03-c8c8c90efb0f,57.47908,-0.29825,Hartley,GB
21acce4b-8024-420d-a9d7-212500c2c41e,51.84819,-1.99421,Strood,GB
a06f87f3-224e-4b9d-988b-74f38997ce08,53.0233,0.30367,Newbury,GB
128c101b-850a-4d4b-92c1-b70c59dcd8f6,51.39323,-2.1875,Leyland,GB
ed283b6e-079f-467c-b2ba-8764f3d5c5e1,50.82882,1.26738,Chapletown,GB
e3072a6f-07e3-42ca-986c-9610efbbd81a,52.48173,-4.0573,Gainsborough,GB
f616f236-0e27-40a6-bfab-13e6a8d37d9a,51.39323,-1.32471,East Dereham,GB
c215fbef-e2de-430a-9649-ee4ef101fe3e,51.38673,-2.52398,Inverness,GB
854831c3-7e99-4df5-ab74-68bea1d27ea6,55.82737,-1.08593,Hartley,GB
246875f6-7667-4233-985b-f2e5b553d87e,53.00974,-1.06667,Devizes,GB
89650236-e993-440f-97a1-b7713e039323,52.48173,-0.2,Thetford,GB
008c8749-d1e7-4062-86d2-65671df86317,53.0233,-0.2,Gainsborough,GB
87946b7e-9634-41ab-9b73-d87bafdb6da6,53.38333,-2.12139,Viewpark,GB
c20985fa-dc9a-4bb6-b145-c54d54224e68,51.40148,-3.05,Rutherglen,GB
26647508-2a74-4e95-b2d6-94a4692238c6,53.19146,-2.09814,Strood,GB
f9e33e90-127b-4e44-b01b-ece60a6032ae,53.49389,-4.0573,Thetford,GB
7408983b-e6d4-458a-adb3-1cb65634d167,50.11861,-0.29825,Walton-on-the-Naze,GB
1a8b2ee0-2915-423d-b66b-0ec0f3464966,50.11861,-3.05,Newbury,GB
ace36744-d0e4-4a78-9663-364b9d51091e,53.0233,-0.29825,East Dereham,GB
f567eeb4-68de-4420-a86d-fb6d5592cfe3,51.78967,1.26738,Thetford,GB
47628440-913b-4eb0-94d4-3e84e9e04bdb,53.49389,-2.58736,Newbury,GB
45569a2d-908b-47b3-9aa9-be37ede493cb,53.49389,-1.08593,Aberdeen,GB
d4da04cb-aad6-448e-bd36-a03b995fe75e,53.19146,-2.01111,Lymington,GB
2b9dcd2b-c749-45a1-8ec9-8651053f37ba,53.0233,-2.52398,Viewpark,GB
5bd990cc-9ee8-41a7-b24d-b54d0bf760f3,51.38673,-0.36053,Inverness,GB
9a2e1a27-3121-4aaa-83d3-5c8cfb3768b9,53.46506,-2.09814,Poulton-le-Fylde,GB
a3738a46-8565-4123-97c6-63ec9322c86f,57.14369,0.47713,Newbury,GB
010e8d19-1614-4d91-9a1f-1c70ef09e6c5,53.0233,-0.29825,Winsford,GB
42bd23c5-6dde-43b0-b192-5546d45aba3f,50.7236,-2.52398,Strood,GB
9608e792-ea61-4b1a-a169-6162cf4db7c4,53.81667,-1.29772,Strood,GB
cacaaa8b-8c2e-4550-a86f-c427edf13fbc,51.62907,-2.09814,Exeter,GB
734964ab-9ca4-40b5-a8e9-440bfa384ec2,56.56317,-0.36053,Brierley Hill,GB
3ebe5f67-c034-4260-8490-10e3a606f9bc,57.47908,-0.74934,Rutherglen,GB
662cafbb-5bea-4c05-897a-61e1f561c7e2,53.69786,-2.52398,Poulton-le-Fylde,GB
112d5995-1993-4e01-aef5-70e1e425195c,50.11861,-1.06667,Chapletown,GB
68fe7d67-ed35-461f-a9af-7b93c78e1abb,52.41667,1.15597,Westbury,GB
50fb38b8-319a-4d33-b209-7a703852d257,51.35084,-0.33525,Winsford,GB
9b584968-7dc7-42dd-b018-d3abef651962,53.38333,-2.12139,Lymington,GB
3cb3e083-693f-452f-b6e0-437699a8d288,57.47908,-1.08593,Cowes,GB
06e9b07a-1a00-4d0d-994b-adc112971d87,57.47908,-4.22398,Newbury,GB
1f16cdb6-f497-4881-8faa-d0116fce3124,51.62907,-2.1875,Rhosllanerchrugog,GB
4454ab91-ea4c-4538-84d0-f8f05ac51b55,50.75767,-2.52398,Lower Earley,GB
be4de68c-ac64-448d-8296-b0903d76f38e,56.56317,-0.91979,Rutherglen,GB
cd1bbcbe-8939-4010-b48c-d2a0dfe4f93d,53.78333,-2.12139,Strood,GB
5755d2cb-2576-4b12-bd5c-29a97cfecdca,52.48173,-1.99421,Selby,GB
a938d799-bf85-4e29-976d-a6646e2238a6,50.7236,-0.74934,Gainsborough,GB
155ea9f7-719f-4c87-9a68-0c9990e8f86e,52.48173,-1.29772,Rutherglen,GB
1c8d27c0-66d7-4ce2-b79e-2a3ee7ae64df,53.78333,-1.29243,Viewpark,GB
2ccb3ce2-b2c4-4831-afc3-f79a6c8c1fec,53.69786,-4.22398,Gainsborough,GB
ce8fc3a0-afee-49af-b495-8490bd1e7f02,51.84819,-2.09814,Mexborough,GB
26f78a4f-4174-4749-86f4-a3c58257fa03,51.78967,-1.29243,Leyland,GB
201e27be-6150-491a-8484-8ed587058bd4,57.47908,-3.05814,Great Wyrley,GB
91a72304-02c9-4a5a-a020-51a3d8474a68,51.64316,-2.68758,Arbroath,GB
d80bf007-dbaa-4f13-b6fd-a61c0dd8257c,50.76306,-1.5443,Penzance,GB
6a8c61a9-eb9b-4e13-8676-b6fa3dc836da,50.75767,-4.0573,Surbiton,GB
